price,address,mls,Calculated_sqft,Square Footage
"$1,199,700","5 HATHWAY CRESCENTToronto (Bendale), Ontario M1P4L4",E10440549,,
"$675,000","206 - 165 CHEROKEE BOULEVARDToronto (Pleasant View), Ontario M2J4T7",C10440573,,1000 - 1199 sqft
"$563,800","3107 - 70 QUEENS WHARF ROADToronto (Waterfront Communities), Ontario M5V0J2",C10440544,,500 - 599 sqft
"$1,449,000","316/317 - 225 MERTON STREETToronto (Mount Pleasant West), Ontario M4S3H1",C10440522,,1800 - 1999 sqft
"$558,000","1407 - 10 NORTHTOWN WAYToronto (Willowdale East), Ontario M2N7L4",C10440523,,600 - 699 sqft
"$849,000","305 - 15 STAFFORD STREETToronto (Niagara), Ontario M5V3X6",C10440521,,800 - 899 sqft
"$599,000","1709 - 1 LEE CENTRE DRIVEToronto (Woburn), Ontario M1H3J2",E10440477,,900 - 999 sqft
"$849,900","2009 - 8 LEE CENTRE DRIVEToronto (Woburn), Ontario M1H3H8",E10440473,,1400 - 1599 sqft
"$1,549,000","4806 - 21 ICEBOAT TERRACEToronto (Waterfront Communities), Ontario M5V4A9",C10440496,,1400 - 1599 sqft
"$699,888","509 - 30 GRAND TRUNK CRESCENTToronto (Waterfront Communities), Ontario M5J3A4",C10440498,,800 - 899 sqft
"$829,000","601 - 2010 ISLINGTON AVENUEToronto (Kingsview Village-The Westway), Ontario M9P3S8",W10439222,,1800 - 1999 sqft
"$734,100","836 - 5 MABELLE AVENUEToronto (Islington-City Centre West), Ontario M9A0C8",W10434199,,800 - 899 sqft
"$1,028,000","5 NORTHUMBERLAND STREETToronto (Dovercourt-Wallace Emerson-Junction), Ontario M6H1P8",W10434190,,
"$884,000","6 - 431 MILL ROADToronto (Eringate-Centennial-West Deane), Ontario M9C1Z2",W10434146,,1400 - 1599 sqft
"$749,900","1207 - 15 ZORRA STREETToronto (Islington-City Centre West), Ontario M8Z0C1",W10434121,,800 - 899 sqft
"$480,000","1201 - 3121 SHEPPARD AVENUE EToronto (Tam O'Shanter-Sullivan), Ontario M1T0B6",E10440464,,500 - 599 sqft
"$475,000","1015 - 100 WINGARDEN COURTToronto (Malvern), Ontario M1B2P4",E10438778,,1000 - 1199 sqft
"$869,000","11 - 32 CURZON STREETToronto (South Riverdale), Ontario M4M3B4",E10434189,,1000 - 1199 sqft
"$999,000","91 MERRILL AVENUE EToronto (Woodbine Corridor), Ontario M4C1C6",E10434119,,
"$489,000","2007 - 1 MASSEY SQUAREToronto (Crescent Town), Ontario M4C5L4",E10434117,,1000 - 1199 sqft
"$549,000","1705 - 260 SENECA HILL DRIVEToronto (Don Valley Village), Ontario M2J4S6",C10434194,,900 - 999 sqft
"$650,000","1728 - 111 ST CLAIR AVENUE WToronto (Yonge-St. Clair), Ontario M4V1N5",C10434152,,600 - 699 sqft
"$879,000","2608 - 15 HOLMES AVENUEToronto (Willowdale East), Ontario M2N0L4",C10434156,,900 - 999 sqft
"$908,888","1008 - 5 KENNETH AVENUEToronto (Willowdale East), Ontario M2N6M7",C10434132,,1400 - 1599 sqft
"$999,000","353 VICTORIA PARK AVENUEToronto (Birchcliffe-Cliffside), Ontario M4E3S9",E10434086,,
"$499,799","1109 - 1 MASSEY SQUAREToronto (Crescent Town), Ontario M4C5L4",E10434061,,900 - 999 sqft
"$645,000","404 - 1733 QUEEN STREET EToronto (The Beaches), Ontario M4L6S9",E10434048,,600 - 699 sqft
"$1,699,000","54 BELLEVUE AVENUEToronto (Kensington-Chinatown), Ontario M5T2N4",C10434071,,
"$2,638,000","470 MELROSE AVENUEToronto (Bedford Park-Nortown), Ontario M5M1Z9",C10434057,,
"$979,000","14 DOMBEY ROADToronto (Glenfield-Jane Heights), Ontario M3L1N9",W10434008,,
"$549,900","908 - 1410 DUPONT STREETToronto (Dovercourt-Wallace Emerson-Junction), Ontario M6H2B1",W10433972,,500 - 599 sqft
"$1,289,000","146 LEE AVENUEToronto (The Beaches), Ontario M4E2P3",E10434020,,
"$420,000","221 - 5225 FINCH AVENUE EToronto (Agincourt North), Ontario M1S5W8",E10434038,,600 - 699 sqft
"$789,000","26 HEALE AVENUEToronto (Birchcliffe-Cliffside), Ontario M1N3X7",E10433957,,700 - 1100 sqft
"$789,900","3 - 740 KENNEDY ROADToronto (Ionview), Ontario M1K2C5",E10433935,,1100 - 1500 sqft
"$509,900","PH05 - 5580 SHEPPARD AVENUE EToronto (Malvern), Ontario M1B2L3",E10433936,,1000 - 1199 sqft
"$749,000","1910 - 35 BALMUTO STREETToronto (Bay Street Corridor), Ontario M4Y0A3",C10434039,,700 - 799 sqft
"$749,000","805 - 86 GLOUCESTER STREETToronto (Church-Yonge Corridor), Ontario M4Y2S2",C10434027,,900 - 999 sqft
"$549,000","1506W - 36 LISGAR STREETToronto (Little Portugal), Ontario M6J3G2",C10434017,,500 - 599 sqft
"$998,000","5 - 74 UPPER CANADA DRIVEToronto (St. Andrew-Windfields), Ontario M2P2A3",C10433988,,2000 - 2249 sqft
"$625,000","2710 - 955 BAY STREETToronto (Bay Street Corridor), Ontario M5S2A2",C10433932,,
"$645,000","1733 QUEEN Street E Unit# 404Toronto, Ontario M4L6S9",40678188,,615 sqft
"$839,000","74 FORD STREETToronto (Weston-Pellam Park), Ontario M6N3A1",W10433912,,
"$690,000","714 - 109 FRONT STREET EToronto (Waterfront Communities), Ontario M5A4P7",C10433926,,700 - 799 sqft
"$549,900","1510 - 5 PARKWAY FOREST DRIVEToronto (Henry Farm), Ontario M2J1L2",C10433929,,1000 - 1199 sqft
"$688,000","610 - 935 SHEPPARD AVENUE WToronto (Clanton Park), Ontario M3H2T7",C10433894,,900 - 999 sqft
"$809,900","3202 - 2 ANNDALE DRIVEToronto (Willowdale East), Ontario M2N0G5",C10433897,,800 - 899 sqft
"$729,000","1910 - 10 BLOORVIEW PLACEToronto (Don Valley Village), Ontario M2J0B1",C10433918,,700 - 799 sqft
"$808,000","1203 - 10 KENNETH AVENUEToronto (Willowdale East), Ontario M2N6K6",C10433881,,1200 - 1399 sqft
"$1,099,999","1504 - 2045 LAKE SHORE BOULEVARD WToronto (Mimico), Ontario M8V2Z6",W10433864,,1800 - 1999 sqft
"$874,900","1401 - 11 ST. JOSEPH STREETToronto (Bay Street Corridor), Ontario M4Y3G4",C10433917,,900 - 999 sqft
"$749,000","83 SCOTT ROADToronto (Keelesdale-Eglinton West), Ontario M6M3T3",W10433830,,
"$899,000","97 TWELFTH STREETToronto (New Toronto), Ontario M8V3G9",W10433816,,
"$628,000","1709 - 275 BAMBURGH CIRCLEToronto (Steeles), Ontario M1W3X4",E10433763,,1000 - 1199 sqft
"$1,349,000","503 - 33 HARBOUR SQUAREToronto (Waterfront Communities), Ontario M5J2G2",C10433859,,1200 - 1399 sqft
"$749,990","507 - 15 MERCHANTS' WHARFToronto (Waterfront Communities), Ontario M5A0N8",C10433825,,600 - 699 sqft
"$499,000","216 - 26 OLIVE AVENUEToronto (Willowdale East), Ontario M2N7G7",C10433832,,500 - 599 sqft
"$4,588,000","147 FARNHAM AVENUEToronto (Yonge-St. Clair), Ontario M4V1H7",C10433815,,
"$1,249,999","24A MASSEY STREETToronto (Niagara), Ontario M6J3T7",C10433819,,1600 - 1799 sqft
"$2,295,000","147B FARNHAM AVENUEToronto (Yonge-St. Clair), Ontario M4V1H7",C10433809,,
"$2,295,000","147B FARNHAM AVENUEToronto (Yonge-St. Clair), Ontario M4V1H7",C10433811,,8400 sqft
"$4,588,000","147 FARNHAM AVENUEToronto (Yonge-St. Clair), Ontario M4V1H7",C10433812,,8400 sqft
"$689,000","714 - 300 FRONT STREET WToronto (Waterfront Communities), Ontario M5V0E9",C10433805,,600 - 699 sqft
"$999,000","94 BARTLEY DRIVEToronto (Victoria Village), Ontario M4A0A9",C10433767,,1500 - 2000 sqft
"$744,000","2101 - 50 LOMBARD STREETToronto (Church-Yonge Corridor), Ontario M5C2X4",C10433752,,1000 - 1199 sqft
"$499,900","1110 - 1600 KEELE STREETToronto (Keelesdale-Eglinton West), Ontario M6N5J1",W10433727,,600 - 699 sqft
"$599,900","1312 - 330 MCCOWAN ROADToronto (Eglinton East), Ontario M1J3N3",E10433697,,1200 - 1399 sqft
"$638,000","1915 - 4725 SHEPPARD AVENUE EToronto (Agincourt South-Malvern West), Ontario M1S5B2",E10433694,,1200 - 1399 sqft
"$4,769,900","5B - 2010 BATHURST STREETToronto (Humewood-Cedarvale), Ontario M5P3L1",C10433726,,2750 - 2999 sqft
"$628,000","415 - 118 MERCHANTS' WHARFToronto (Waterfront Communities), Ontario M5A0L3",C10433734,,600 - 699 sqft
"$669,000","1306 - 83 REDPATH AVENUEToronto (Mount Pleasant West), Ontario M4S0A2",C10433725,,600 - 699 sqft
"$557,900","213 - 1200 DON MILLS ROADToronto (Banbury-Don Mills), Ontario M3B3N8",C10433729,,700 - 799 sqft
"$669,000","83 REDPATH Avenue Unit# 1306Toronto, Ontario M4S0A2",40679284,,659 sqft
"$455,000","1 - 129 ISAAC DEVINS BOULEVARDToronto (Humberlea-Pelmo Park), Ontario M9M0C4",W10433656,,600 - 699 sqft
"$650,000","1207 - 7 MABELLE AVENUEToronto (Islington-City Centre West), Ontario M9A0C9",W10433588,,700 - 799 sqft
"$849,999","61 AVIS CRESCENTToronto (O'Connor-Parkview), Ontario M4B1B8",E10433623,,
"$575,000","417 - 8 OLYMPIC GARDEN DRIVEToronto (Newtonbrook East), Ontario M2M0B9",C10433657,,500 - 599 sqft
"$579,000","2305 - 181 WYNFORD DRIVEToronto (Banbury-Don Mills), Ontario M3C0C6",C10433624,,600 - 699 sqft
"$860,000","508 - 18 YORKVILLE AVENUEToronto (Annex), Ontario M4W3Y8",C10433639,,700 - 799 sqft
"$4,188,000","PH101 - 199 RICHMOND STREET WToronto (Waterfront Communities), Ontario M5V0H4",C10433594,,3250 - 3499 sqft
"$896,500","1806 - 2020 BATHURST STREETToronto (Humewood-Cedarvale), Ontario M5P0A6",C10433596,,800 - 899 sqft
"$599,990","419 - 30 TRETTI WAYToronto (Bathurst Manor), Ontario M3H0E3",C10433590,,500 - 599 sqft
"$672,000","1206 - 225 SACKVILLE STREETToronto (Regent Park), Ontario M5A0B9",C10433591,,600 - 699 sqft
"$1,488,000","1206 - 62 WELLESLEY STREET WToronto (Bay Street Corridor), Ontario M5S2X3",C10433586,,1800 - 1999 sqft
"$599,888","403 - 3 HICKORY TREE ROADToronto (Weston), Ontario M9N3W5",W10433605,,1000 - 1199 sqft
"$565,000","1611 - 99 FOXBAR ROAD SToronto (Yonge-St. Clair), Ontario M4V0B2",C10433572,,500 - 599 sqft
"$538,800","301 - 740 EGLINTON AVENUE WToronto (Forest Hill North), Ontario M5N1C4",C10433566,,800 - 899 sqft
"$689,900","328 - 25 COLE STREETToronto (Regent Park), Ontario M5A4M3",C10433565,,700 - 799 sqft
"$697,000","1612 - 7 KING STREET EToronto (Church-Yonge Corridor), Ontario M5C3C5",C10433562,,700 - 799 sqft
"$519,900","1109 - 3 MICHAEL POWER PLACEToronto (Islington-City Centre West), Ontario M9A0A2",W10433519,,500 - 599 sqft
"$1,119,000","26 BIGHAM CRESCENTToronto (Eringate-Centennial-West Deane), Ontario M9C5C6",W10433517,,1100 - 1500 sqft
"$689,000","102 - 60 BERWICK AVENUEToronto (Yonge-Eglinton), Ontario M5P0A3",C10433543,,600 - 699 sqft
"$975,000","113 - 993 QUEEN STREET WToronto (Niagara), Ontario M6J1H2",C10433522,,800 - 899 sqft
"$975,000","993 QUEEN Street W Unit# 113Toronto, Ontario M6J1H2",40679179,,822 sqft
"$1,050,000","123 PERTH AVENUEToronto (Dovercourt-Wallace Emerson-Junction), Ontario M6P3X2",W10433465,,
"$499,000","3603 - 3 MASSEY SQUAREToronto (Crescent Town), Ontario M4C5L5",E10433494,,1000 - 1199 sqft
"$2,165,000","338 ST CLAIR AVENUE EToronto (Rosedale-Moore Park), Ontario M4T1P4",C10433484,,
"$888,000","802 - 2191 YONGE STREETToronto (Mount Pleasant West), Ontario M4S3H8",C10433468,,1000 - 1199 sqft
"$499,000","2307 - 14 YORK STREETToronto (Waterfront Communities), Ontario M5J2Z2",C10433461,,500 - 599 sqft
"$598,000","512 - 352 FRONT STREET WToronto (Waterfront Communities), Ontario M5V1B5",C10433432,,600 - 699 sqft
"$519,999","202 - 130 RUSHOLME ROADToronto (Dufferin Grove), Ontario M6H2Y7",C10433447,,500 - 599 sqft
"$699,000","1711 - 15 GRENVILLE STREETToronto (Bay Street Corridor), Ontario M4Y0B9",C10433419,,500 - 599 sqft
"$688,000","PH203 - 75 CANTERBURY PLACEToronto (Willowdale West), Ontario M2N2N1",C10433423,,700 - 799 sqft
"$1,039,000","3501 - 85 QUEENS WHARF ROADToronto (Waterfront Communities), Ontario M5V0J9",C10433417,,1000 - 1199 sqft
"$790,000","401 - 1 RIPLEY AVENUE SToronto (High Park-Swansea), Ontario M6S4Z6",W10433410,,1000 - 1199 sqft
"$1,250,000","1411 - 100 HAYDEN STREETToronto (Church-Yonge Corridor), Ontario M4Y3C7",C10433378,,1000 - 1199 sqft
"$849,000","PH110 - 18 HILLCREST AVENUEToronto (Willowdale East), Ontario M2N6T5",C10433373,,1000 - 1199 sqft
"$450,000","1901 - 10 MARTHA EATON WAYToronto (Brookhaven-Amesbury), Ontario M6M5B3",W10433346,,900 - 999 sqft
"$519,000","802 - 1103 LESLIE STREETToronto (Banbury-Don Mills), Ontario M3C4G8",C10433357,,600 - 699 sqft
"$928,000","401 - 449 WALMER ROADToronto (Forest Hill South), Ontario M5P2X9",C10433321,,1000 - 1199 sqft
"$1,424,900","427 STRATHMORE BOULEVARDToronto (Danforth), Ontario M4C1N6",E10433291,,1100 - 1500 sqft
"$745,988","N337 - 7 GOLDEN LION HEIGHTSToronto (Newtonbrook East), Ontario M2M0C1",C10433284,,700 - 799 sqft
"$760,000","812 - 7 LORRAINE DRIVEToronto (Willowdale West), Ontario M2N7H2",C10433251,,800 - 899 sqft
"$879,990","83 CHESTNUT CRESCENTToronto (Clairlea-Birchmount), Ontario M1L1Y6",E10433234,,1100 - 1500 sqft
"$739,900","57 - 39 LEXINGTON AVENUEToronto (West Humber-Clairville), Ontario M8V2G4",W10433208,,1200 - 1399 sqft
"$797,999","43 RIVERS EDGE DRIVEToronto (Mount Dennis), Ontario M6M5L4",W10433217,,1200 - 1399 sqft
"$870,000","1505 - 59 ANNIE CRAIG DRIVEToronto (Mimico), Ontario M8V0C4",W10433196,,800 - 899 sqft
"$465,000","502 - 30 NELSON STREETToronto (Waterfront Communities), Ontario M5V0H5",C10433210,,
"$1,765,000","365B ROEHAMPTON AVENUEToronto (Mount Pleasant East), Ontario M4P1S3",C10433205,,1600 - 1799 sqft
"$688,000","2307 - 70 FOREST MANOR ROADToronto (Henry Farm), Ontario M2J0A9",C10433188,,700 - 799 sqft
"$2,449,000","28A GIVINS STREETToronto (Trinity-Bellwoods), Ontario M6J2X7",C10433179,,2000 - 2500 sqft
"$568,000","3303 - 390 CHERRY STREETToronto (Waterfront Communities), Ontario L4E5B2",C10433160,,500 - 599 sqft
"$2,699,000","555 MARKHAM STREETToronto (Palmerston-Little Italy), Ontario M6G2L6",C10433159,,
"$998,000","233 ROBINA AVENUEToronto (Oakwood Village), Ontario M6C3Y9",C10433145,,
"$2,899,000","565 MARKHAM STREETToronto (Palmerston-Little Italy), Ontario M6G2L6",C10433134,,
"$619,000","609 - 68 MERTON STREETToronto (Mount Pleasant West), Ontario M4S0A7",C10433107,,600 - 699 sqft
"$359,900","5-213 - 50 OLD KINGSTON ROADToronto (West Hill), Ontario M1E4Y1",E10433082,,700 - 799 sqft
"$619,000","1610 - 2466 EGLINTON AVENUE EToronto (Eglinton East), Ontario M1K5J8",E10433059,,1000 - 1199 sqft
"$949,000","428 - 181 SHEPPARD AVE AVENUE SToronto (Willowdale East), Ontario M2N3A6",C10433057,,700 - 799 sqft
"$700,000","137 - 34 VENETIAN CRESCENTToronto (Glenfield-Jane Heights), Ontario M3N2L8",W10433017,,1200 - 1399 sqft
"$809,000","705 - 1 LOMOND DRIVEToronto (Islington-City Centre West), Ontario M8X2Z3",W10433009,,900 - 999 sqft
"$799,000","2210 - 299 MILL ROADToronto (Markland Wood), Ontario M9C4V9",W10432987,,1200 - 1399 sqft
"$1,075,000","1007 - 360 BLOOR STREET EToronto (Rosedale-Moore Park), Ontario M4W3M3",C10433029,,1400 - 1599 sqft
"$679,999","201 - 28 PEMBERTON AVENUEToronto (Newtonbrook East), Ontario M2M4L1",C10432997,,1000 - 1199 sqft
"$960,000","36 NEWLIN CRESCENTToronto (Glenfield-Jane Heights), Ontario M3L1X6",W10432975,,
"$699,000","807 - 10 PARK LAWN ROADToronto (Mimico), Ontario M8V0H9",W10432972,,800 - 899 sqft
"$1,100,000","415 CONCORD AVENUEToronto (Dovercourt-Wallace Emerson-Junction), Ontario M6H2P9",W10432946,,
"$1,690,000","38 FIELDING AVENUEToronto (Danforth), Ontario M4J1R5",E10432951,,1100 - 1500 sqft
"$799,000","3 SOMERVILLE AVENUEToronto (Mount Dennis), Ontario M6M4W1",W10432913,,
"$998,000","35 DAYTON AVENUEToronto (Stonegate-Queensway), Ontario M8Z3L8",W10432876,,1500 - 2000 sqft
"$430,000","108 - 5155 SHEPPARD AVENUE EToronto (Malvern), Ontario M1B0C8",E10432865,,500 - 599 sqft
"$499,000","12F - 86 GERRARD STREET EToronto (Church-Yonge Corridor), Ontario M5B2J1",C10432938,,1000 - 1199 sqft
"$899,000","16 FARM GREENWAYToronto (Parkwoods-Donalda), Ontario M3A3M2",C10432924,,1400 - 1599 sqft
"$779,900","1007 - 70 ALEXANDER STREETToronto (Church-Yonge Corridor), Ontario M4Y3B6",C10432879,,1000 - 1199 sqft
"$599,000","3512 - 208 QUEENS QUAY BOULEVARD WToronto (Waterfront Communities), Ontario M5N2Y5",C10432857,,500 - 599 sqft
"$579,900","#213 - 3865 LAKE SHORE BOULEVARD WToronto (Long Branch), Ontario M8W0A2",W10432843,,700 - 799 sqft
"$790,000","66 CLIFF STREETToronto (Rockcliffe-Smythe), Ontario M6N4M1",W10432814,,1100 - 1500 sqft
"$539,000","1811 - 410 MCLEVIN AVENUEToronto (Malvern), Ontario M1B5J5",E10432805,,1000 - 1199 sqft
"$1,359,990","107 SE - 60 PRINCESS STREETToronto (Waterfront Communities), Ontario M5A2C7",C10432804,,1400 - 1599 sqft
"$699,000","111 - 1183 DUFFERIN STREETToronto (Dovercourt-Wallace Emerson-Junction), Ontario M6H4B7",W10432764,,1000 - 1199 sqft
"$1,099,000","18 GILLESPIE AVENUEToronto (Weston-Pellam Park), Ontario M6N2Y6",W10432746,,1500 - 2000 sqft
"$661,000","212 - 760 THE QUEENS WAYToronto (Stonegate-Queensway), Ontario M8Z0E1",W10432732,,700 - 799 sqft
"$1,359,000","516 - 25 LAIDLAW STREETToronto (South Parkdale), Ontario M6K1X3",W10432724,,1600 - 1799 sqft
"$489,900","216 - 115 BONIS AVENUEToronto (Tam O'Shanter-Sullivan), Ontario M1T3S4",E10432798,,900 - 999 sqft
"$548,000","1123 - 3 GREYSTONE WALK DRIVEToronto (Kennedy Park), Ontario M1K5J4",E10432766,,900 - 999 sqft
"$495,500","3015 - 1 MASSEY SQUAREToronto (Crescent Town), Ontario M4C5L4",E10432747,,800 - 899 sqft
"$1,250,000","544 MANNING AVENUEToronto (Palmerston-Little Italy), Ontario M6G2V9",C10432763,,1100 - 1500 sqft
"$1,209,990","105 SE - 60 PRINCESS STREETToronto (Waterfront Communities), Ontario M5A2C7",C10432757,,1200 - 1399 sqft
"$680,000","808 - 125 WESTERN BATTERY ROADToronto (Niagara), Ontario M6K3R8",C10432730,,700 - 799 sqft
"$277,500","5204 - 50 OLD KINGSTON ROADToronto (West Hill), Ontario M1E4Y1",E10432702,,500 - 599 sqft
"$615,000","317 - 5 NORTHTOWN WAYToronto (Willowdale East), Ontario M2N7A1",C10432703,,600 - 699 sqft
"$1,250,000","544 MANNING AvenueToronto, Ontario M6G2V9",40679384,,1496 sqft
"$619,900","2 GLAMORGAN Avenue Unit# 907Toronto, Ontario M1P2M8",40679270,,1233 sqft
"$575,000","332 - 30 SHORE BREEZE DRIVEToronto (Mimico), Ontario M8V0J1",W10432666,,
"$578,800","710 - 859 THE QUEENSWAYToronto (Stonegate-Queensway), Ontario M8Z1N8",W10432635,,600 - 699 sqft
"$804,900","610 - 36 ZORRA STREETToronto (Islington-City Centre West), Ontario M8Z0G5",W10432601,,700 - 799 sqft
"$790,900","620 - 36 ZORRA STREETToronto (Islington-City Centre West), Ontario M8Z0G5",W10432596,,600 - 699 sqft
"$1,079,900","TH9 - 36 ZORRA STREETToronto (Islington-City Centre West), Ontario M8Z0G5",W10432592,,1000 - 1199 sqft
"$873,900","3304 - 36 ZORRA STREETToronto (Islington-City Centre West), Ontario M8Z0G5",W10432587,,600 - 699 sqft
"$498,800","1403 - 236 ALBION ROADToronto (Elms-Old Rexdale), Ontario M9W6A6",W10432576,,1200 - 1399 sqft
"$698,000","PH501 - 38 LEE CENTRE DRIVEToronto (Woburn), Ontario M1H3J7",E10432619,,900 - 999 sqft
"$749,000","407 - 501 ST. CLAIR AVENUE WToronto (Casa Loma), Ontario M5P0A2",C10432655,,700 - 799 sqft
"$3,195,000","414 BEDFORD PARK AVENUEToronto (Bedford Park-Nortown), Ontario M5M1K1",C10432586,,
"$599,995","106 - 872 SHEPPARD AVENUE WToronto (Bathurst Manor), Ontario M3H2T5",C10432571,,800 - 899 sqft
"$749,000","24A BEACHELL STREETToronto (Scarborough Village), Ontario M1J3B2",E10432564,,1100 - 1500 sqft
"$995,000","420 - 88 COLGATE AVENUEToronto (South Riverdale), Ontario M4M0A6",E10432553,,800 - 899 sqft
"$475,000","1103 - 10 MUIRHEAD ROADToronto (Pleasant View), Ontario M2J4P9",C10432550,,800 - 899 sqft
"$799,000","3209 - 252 CHURCH STREETToronto (Church-Yonge Corridor), Ontario M5B1Z2",C10432531,,500 - 599 sqft
"$559,900","802 - 859 THE QUEENSWAYToronto (Stonegate-Queensway), Ontario M8Z1N8",W10432473,,600 - 699 sqft
"$999,000","101 - 1183 DUFFERIN STREETToronto (Dovercourt-Wallace Emerson-Junction), Ontario M6H4B7",W10432464,,1400 - 1599 sqft
"$749,900","208 - 1100 SHEPPARD AVENUE WToronto (York University Heights), Ontario M3K0E4",W10432437,,700 - 799 sqft
"$829,000","153 - 25 VIKING LANEToronto (Islington-City Centre West), Ontario M9B0A1",W10432418,,1000 - 1199 sqft
"$839,900","52 JUDY SGRO AVENUEToronto (Downsview-Roding-CFB), Ontario M3L0E4",W10432408,,
"$580,000","701 - 90 GLEN EVEREST ROADToronto (Birchcliffe-Cliffside), Ontario M1N0C3",E10432451,,600 - 699 sqft
"$679,000","2704 - 89 DUNFIELD AVENUEToronto (Mount Pleasant West), Ontario M4S0A4",C10432486,,500 - 599 sqft
"$889,000","505 - 47 MUTUAL STREETToronto (Church-Yonge Corridor), Ontario M5B0C6",C10432452,,800 - 899 sqft
"$860,000","4407 - 395 BLOOR STREET EToronto (North St. James Town), Ontario M4W0B4",C10432441,,600 - 699 sqft
"$569,000","1907 - 5500 YONGE STREETToronto (Willowdale West), Ontario M2N7L1",C10432410,,500 - 599 sqft
"$520,000","303 - 70 OLD SHEPPARD AVENUEToronto (Pleasant View), Ontario M2J3L6",C10432398,,800 - 899 sqft
"$849,000","1604 - 1 MARKET STREETToronto (Waterfront Communities), Ontario M5E0A2",C10432399,,700 - 799 sqft
"$899,000","704 - 500 DUPONT STREETToronto (Annex), Ontario M6G0B8",C10432397,,800 - 899 sqft
"$469,000","907 - 840 QUEENS PLATE DRIVEToronto (West Humber-Clairville), Ontario M9W6Z3",W10432346,,500 - 599 sqft
"$1,058,888","358 SAMMON AVENUEToronto (Danforth Village-East York), Ontario M4J2A5",E10432361,,
"$599,000","2613 - 170 FORT YORK BOULEVARDToronto (Waterfront Communities), Ontario M5V0E6",C10432383,,600 - 699 sqft
"$889,000","TH 141 - 21 RUTTAN STREETToronto (Dufferin Grove), Ontario M6P0A1",C10432368,,1000 - 1199 sqft
"$698,800","404 - 1486 BATHURST STREETToronto (Humewood-Cedarvale), Ontario M5P3G9",C10432360,,700 - 799 sqft
"$579,000","301 - 10 CAPREOL COURTToronto (Waterfront Communities), Ontario M5V4B3",C10432339,,500 - 599 sqft
"$809,000","1 LOMOND Drive Unit# 705Etobicoke, Ontario M8X2Z3",40679216,,968 sqft
"$599,999","426 - 80 MARINE PARADE DRIVEToronto (Mimico), Ontario M8V0A3",W10432313,,600 - 699 sqft
"$698,000","416 - 80 COE HILL DRIVEToronto (High Park-Swansea), Ontario M6S3C9",W10432201,,900 - 999 sqft
"$1,499,000","61 FAIRVIEW AVENUEToronto (High Park North), Ontario M6P3A3",W10432190,,1500 - 2000 sqft
"$655,000","410 - 45 SILVERSTONE DRIVEToronto (Mount Olive-Silverstone-Jamestown), Ontario M9V4B1",W10432177,,1400 - 1599 sqft
"$719,999","3407 - 15 VIKING LANEToronto (Islington-City Centre West), Ontario M9B0A4",W10432155,,800 - 899 sqft
"$635,000","406 - 2720 DUNDAS STREET WToronto (Junction Area), Ontario M6P1Y2",W10432142,,600 - 699 sqft
"$549,000","730 - 460 ADELAIDE STREET EToronto (Moss Park), Ontario M5A1N4",C10432316,,500 - 599 sqft
"$599,000","907 - 185 ROEHAMPTON AVENUEToronto (Mount Pleasant West), Ontario M4P1R4",C10432321,,500 - 599 sqft
"$720,000","216 - 20 BLOORVIEW PLACEToronto (Don Valley Village), Ontario M2J0A6",C10432283,,900 - 999 sqft
"$669,990","3010 - 39 ROEHAMPTON AVENUEToronto (Mount Pleasant West), Ontario M4P1P9",C10432314,,600 - 699 sqft
"$629,999","3105 - 390 CHERRY STREETToronto (Waterfront Communities), Ontario M5A0E2",C10432267,,500 - 599 sqft
"$649,900","410 - 295 ADELAIDE STREET WToronto (Waterfront Communities), Ontario M5V0L4",C10432254,,700 - 799 sqft
"$468,000","2810 - 88 SHEPPARD AVENUE EToronto (Willowdale East), Ontario M2N0G9",C10432249,,500 - 599 sqft
"$549,000","1605 - 30 CANTERBURY PLACEToronto (Willowdale West), Ontario M2N0B9",C10432229,,800 - 899 sqft
"$549,000","30 CANTERBURY Place Unit# 1605Toronto, Ontario M2N0B9",40669500,,845 sqft
"$555,000","407 - 1070 SHEPPARD AVENUE WToronto (York University Heights), Ontario M3J0G8",W10432041,,600 - 699 sqft
"$628,000","1109 - 125 VILLAGE GREEN SQUAREToronto (Agincourt South-Malvern West), Ontario M1S0G3",E10432090,,800 - 899 sqft
"$519,000","511 - 8 PEMBERTON AVENUEToronto (Newtonbrook East), Ontario M2M4K8",C10432122,,600 - 699 sqft
"$560,000","1203 - 2A CHURCH STREETToronto (Waterfront Communities), Ontario M5E0E1",C10432079,,
"$3,500,000","8 BRYNHURST COURTToronto (Mount Pleasant West), Ontario M4P2K1",C10432045,,
"$599,999","1104 - 8 YORK STREETToronto (Waterfront Communities), Ontario M5J2Y2",C10432026,,500 - 599 sqft
"$1,099,000","UPH19 - 21 NELSON STREETToronto (Waterfront Communities), Ontario M5V3H9",C10432016,,1200 - 1399 sqft
"$1,375,000","TH115 - 50 DUNFIELD AVENUEToronto (Mount Pleasant West), Ontario M4S0E4",C10431997,,1200 - 1399 sqft
"$499,900","917 - 1700 EGLINTON AVENUE EToronto (Victoria Village), Ontario M4A2X4",C10431989,,600 - 699 sqft
"$674,999","614 - 98 STRACHAN AVENUEToronto (Niagara), Ontario M6J3M6",C10431956,,600 - 699 sqft
"$1,269,000","TH116 - 50 DUNFIELD AVENUEToronto (Mount Pleasant West), Ontario M4S0E4",C10431955,,1000 - 1199 sqft
