,price,address,mls,sqft,Community,beds,baths,Building Type,Air Conditioning,Heating Type,No amenity,Party/Meeting Room,Gym,Rooftop Deck/Garden,Balcony,Pool,Exercise Room,Sauna,Guest Suites,Party Room,Storage - Locker,Exercise Centre,Bbqs Allowed,Security/Concierge,Concierge,Visitor Parking,Recreation Room,geometry,ROUTE_NAME,RID,distance_to_subway,School Name,EQAO % at Levels 3/4,OSSLT % Successful,Fraiser Score,distance_to_school,total_area_within_800m,Neighbourhood,CRIME_PCA1,CRIME_PCA2
3384,745000.0,"1210 - 16 Harrison Garden Blvd , North York - Willowdale East",C9393236,849.5,Willowdale East,2.0,2.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5293680.040318378 10508638.095517848),LINE 1 (YONGE-UNIVERSITY),1.0,86.40483058419153,Earl Haig Secondary School,68.0,92.0,7.9,2012.1559170279636,0.0,Avondale,-0.7863316055992333,-0.5598940082019277
3385,949000.0,"703 - 36 Blue Jays Way , Toronto - Waterfront Communities C1",C9369404,1299.5,Waterfront Communities C1,2.0,2.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5311783.042237938 10508625.99743071),LINE 1 (YONGE-UNIVERSITY),1.0,919.6581913760913,Central Technical School,29.0,62.0,2.7,3481.604951166574,0.0,Wellington Place,1.2596141967624241,0.6504078954081032
3386,499900.0,"604 - 30 Gloucester St , Toronto - Church-Yonge Corridor",C9398592,549.5,Church-Yonge Corridor,1.0,1.0,Co-Ownership Apt,Wall Unit,Radiant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5308322.557117224 10507277.903277172),LINE 1 (YONGE-UNIVERSITY),1.0,86.16079889472415,Jarvis Collegiate Institute,36.0,81.0,5.1,833.7230182035295,0.0,Church-Wellesley,0.9942188036166342,1.167318184821714
3387,409000.0,"308 - 123 Woodbine Ave , Toronto - The Beaches",E9308070,249.5,The Beaches,0.0,1.0,Condo Apt,Window Unit,Water,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5309305.586018169 10498152.279501079),LINE 2 (BLOOR - DANFORTH),2.0,3195.7439543204673,Monarch Park Collegiate Institute,63.0,93.0,7.7,2766.656580253554,0.0,The Beaches,-1.4471462514318252,1.052510881459796
3388,7950000.0,"11 Kingsway Cres , Etobicoke - Kingsway South",W9508257,4250.0,Kingsway South,5.0,7.0,Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5308918.232415089 10521449.814141624),LINE 2 (BLOOR - DANFORTH),2.0,636.5034259297994,Etobicoke Collegiate Institute,63.0,92.0,7.3,2196.0799087492865,0.0,Kingsway South,0.5957896694843805,0.0013020489199569217
3389,515000.0,"1602 - 5229 Dundas St W , Etobicoke - Islington-City Centre West",W9510976,749.5,Islington-City Centre West,1.0,1.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5310782.191612201 10525419.55388956),LINE 2 (BLOOR - DANFORTH),2.0,266.58760732200176,Etobicoke Collegiate Institute,63.0,92.0,7.3,2329.1003701336354,0.0,Etobicoke City Centre,0.6061501161979367,-0.5728882107887876
3390,929000.0,"1205 - 225 Sumach St , Toronto - Regent Park",C9513633,1099.5,Regent Park,3.0,2.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5309614.314584544 10504691.834619403),LINE 2 (BLOOR - DANFORTH),2.0,2265.4705779449578,Jarvis Collegiate Institute,36.0,81.0,5.1,2061.2150527323147,0.0,Regent Park,2.5482425235708726,-2.3533170563562495
3391,1125000.0,"6 - 31 Florence St , Toronto - Little Portugal",C9509962,1299.5,Little Portugal,2.0,3.0,Condo Townhouse,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5311177.44880077 10513188.017404046),LINE 2 (BLOOR - DANFORTH),2.0,2376.6461106172774,Parkdale Collegiate Institute,59.0,88.0,7.0,1031.9491482444037,0.0,Little Portugal,-0.5051881256421012,0.8511033252899989
3392,999000.0,"264 Sylvan Ave , Scarborough - Guildwood",E9391229,1750.0,Guildwood,4.0,2.0,Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5298640.709201008 10484678.06534622),LINE 3 (SCARBOROUGH),3.0,7581.95374291807,Sir Wilfrid Laurier Collegiate Institute,51.0,81.0,6.1,683.5449704483652,0.0,Guildwood,-0.03430821655440264,0.09356058457209658
3393,635900.0,"712 - 4725 Sheppard Ave E , Scarborough - Agincourt South-Malvern West",E9394061,1499.5,Agincourt South-Malvern West,2.0,2.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5290436.62396061 10490258.81023119),LINE 3 (SCARBOROUGH),3.0,2409.8574571777913,Agincourt Collegiate Institute,73.0,94.0,8.3,2771.846453466542,0.0,Agincourt South-Malvern West,-1.3879013840982766,0.3714541274513074
3394,849990.0,"206 - 155 Downsview Park Blvd , North York - Downsview-Roding-CFB",W9379762,1099.5,Downsview-Roding-CFB,3.0,3.0,Condo Townhouse,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,POINT (-5296217.4686584035 10517235.388085704),LINE 1 (YONGE-UNIVERSITY),1.0,2709.577904295743,Downsview Secondary School,0.0,59.0,1.3,841.0631493077572,0.0,Downsview,0.6160341767060316,-1.1161074094912318
3395,599900.0,"203 - 2119 Lake Shore Blvd W , Etobicoke - Mimico",W9396786,849.5,Mimico,1.0,1.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5313369.279720226 10518891.701143315),LINE 2 (BLOOR - DANFORTH),2.0,3449.5099708381276,Etobicoke School of the Arts,72.0,97.0,7.3,2898.1881723831443,0.0,Humber Bay Shores,-1.4656827467331266,0.566010028838856
3396,555888.0,"428 - 1787 ST. CLAIR Ave W , Toronto - Weston-Pellam Park",W9282771,749.5,Weston-Pellam Park,1.0,1.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5306333.669574372 10516207.91959186),LINE 2 (BLOOR - DANFORTH),2.0,2838.704428580694,Humberside Collegiate Institute,69.0,95.0,8.5,2287.3997156181435,0.0,Weston-Pelham Park,0.6592672687182817,-1.4884775518660145
3397,879000.0,"1804 - 11 Lillian St , Toronto - Mount Pleasant West",C9506678,849.5,Mount Pleasant West,2.0,2.0,Condo Apt,Central Air,Heat Pump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5302143.715065431 10507673.572341075),LINE 1 (YONGE-UNIVERSITY),1.0,642.2899771702477,North Toronto Collegiate Institute,61.0,97.0,9.1,736.5898106700573,0.0,South Eglinton-Davisville,-1.7316479650665426,0.9381065799236443
3398,599000.0,"1009 - 591 Sheppard Ave E , North York - Bayview Village",C9416067,849.5,Bayview Village,2.0,2.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5292475.162168054 10505545.894625077),LINE 4 (SHEPPARD),4.0,82.28729692087664,Earl Haig Secondary School,68.0,92.0,7.9,2638.7393693245926,0.0,Bayview Village,-1.8635296424857095,0.6359338581748231
3399,3368000.0,"428 Connaught Ave , North York - Newtonbrook West",C9310101,2937.14646939,Newtonbrook West,5.0,7.0,Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5288928.479216299 10511542.81286479),LINE 1 (YONGE-UNIVERSITY),1.0,2726.2272625845662,Newtonbrook Secondary School,43.0,62.0,3.4,2084.005916557567,0.0,Newtonbrook West,-1.3414875677018117,0.39133717596062645
3400,599999.0,"1602 - 100 Western Battery Rd , Toronto - Niagara",C9385669,649.5,Niagara,1.0,1.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5312271.369544292 10511461.588244846),LINE 1 (YONGE-UNIVERSITY),1.0,3767.7947952291365,Parkdale Collegiate Institute,59.0,88.0,7.0,2198.044854511861,0.0,Fort York-Liberty Village,-0.9647698275524497,0.8828481984711947
3401,549800.0,"709 - 8 Silverbell Grve , Scarborough - Malvern",E9400277,1299.5,Malvern,3.0,2.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5288554.27471773 10485653.987350099),LINE 3 (SCARBOROUGH),3.0,6226.628770396723,Lester B Pearson Collegiate Institute,38.0,80.0,6.1,1153.0858562191406,0.0,Malvern East,-1.7990940348047364,-0.1290587220565154
3402,1699000.0,"253 Crawford St , Toronto - Trinity-Bellwoods",C9396123,1649.9874670999998,Trinity-Bellwoods,4.0,4.0,Semi-Detached,,Water,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5310609.880357357 10511401.0207527),LINE 2 (BLOOR - DANFORTH),2.0,2160.2931655966872,Central Toronto Academy,44.0,86.0,2.7,1293.501307724686,0.0,Trinity-Bellwoods,0.08914815644904099,1.1030203774404634
3403,699000.0,"1905 - 62 Forest Manor Rd , North York - Henry Farm",C9510811,849.5,Henry Farm,2.0,2.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5291875.314361354 10500990.780718634),LINE 4 (SHEPPARD),4.0,280.60215785553817,George S Henry Academy,34.0,74.0,5.5,1579.2502874173858,0.0,Henry Farm,-1.562492312855768,0.37740312628034695
3404,1998000.0,"PH15 - 10 Old York Mills Rd , North York - Bridle Path-Sunnybrook-York Mills",C9505802,2624.5,Bridle Path-Sunnybrook-York Mills,2.0,3.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5295899.188758037 10508363.755228342),LINE 1 (YONGE-UNIVERSITY),1.0,159.48287221080287,Lawrence Park Collegiate Institute,74.0,97.0,8.7,3557.7086237144795,0.0,St.Andrew-Windfields,-1.0397799145702906,0.3549815968768245
3405,918000.0,"43 Faulkner Cres , North York - Humbermede",W9508351,1939.74519676,Humbermede,4.0,3.0,Semi-Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5293257.904949527 10525589.004805565),LINE 1 (YONGE-UNIVERSITY),1.0,6510.681751263249,Thistletown Collegiate Institute,6.0,77.0,3.9,3369.66772893511,0.0,Humbermede,0.39342535536449674,-1.3793009042532984
3406,539900.0,"812 - 88 Corporate Dr , Scarborough - Woburn",E9381088,749.5,Woburn,1.0,1.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5291924.487662485 10489867.879913025),LINE 3 (SCARBOROUGH),3.0,1003.2473163855437,Woburn Collegiate Institute,59.0,82.0,6.9,2477.2056286690386,0.0,Woburn North,-1.582332607156266,0.2886106654385193
3407,649000.0,"329 - 280 Howland Ave N , Toronto - Annex",C9336450,649.5,Annex,1.0,1.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5306944.403284658 10510447.357596546),LINE 1 (YONGE-UNIVERSITY),1.0,594.4468839524876,Central Technical School,29.0,62.0,2.7,1772.2110710568688,0.0,Annex,-0.6119309625124569,1.3510695724640143
3408,599999.0,"310 - 30 Canterbury Pl , North York - Willowdale West",C9372103,749.5,Willowdale West,1.0,2.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5291096.337155551 10509059.791830668),LINE 1 (YONGE-UNIVERSITY),1.0,152.75649903883857,Earl Haig Secondary School,68.0,92.0,7.9,1174.1168278004964,0.0,Willowdale West,-1.2337541934184397,0.78939882154391
3409,1599000.0,"PH206 - 33 Empress Ave , North York - Willowdale East",C9508899,2124.5,Willowdale East,3.0,2.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5291778.141097804 10508741.107909143),LINE 1 (YONGE-UNIVERSITY),1.0,118.17995980987293,Earl Haig Secondary School,68.0,92.0,7.9,659.9132293897286,0.0,Yonge-Doris,-1.8970734143492545,0.8950089195024048
3410,799900.0,"322 Blackthorn Ave , Toronto - Keelesdale-Eglinton West",W9310826,1506.9513819499998,Keelesdale-Eglinton West,2.0,2.0,Semi-Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5304996.078693636 10516053.746312562),LINE 1 (YONGE-UNIVERSITY),1.0,3919.9720798806934,York Memorial Collegiate Institute,33.0,83.0,6.7,2256.3606204592,0.0,Keelesdale-Eglinton West,1.1758262397863877,-1.8178310031213007
3411,630000.0,"102 - 88 Colgate Ave , Toronto - South Riverdale",E9391144,549.5,South Riverdale,1.0,1.0,Condo Apt,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5309655.467101608 10502461.757476555),LINE 2 (BLOOR - DANFORTH),2.0,2798.9958805913075,Riverdale Collegiate Institute,62.0,94.0,8.2,1512.3449427953574,0.0,South Riverdale,-0.16535388995039108,0.5011811125504051
3412,386888.0,"2705 - 50 TOWN CENTRE Crt , Scarborough - Bendale",E9507126,249.5,Bendale,0.0,1.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5293099.821413953 10490627.681666898),LINE 3 (SCARBOROUGH),3.0,247.51955241049333,Woburn Collegiate Institute,59.0,82.0,6.9,3210.8124974811058,0.0,Bendale-Glen Andrew,-0.01173436898269893,-0.4917897333835626
3413,1820000.0,"276 Lake Promenade , Etobicoke - Long Branch",W9391644,2226.30712451,Long Branch,3.0,3.0,Detached,Wall Unit,Heat Pump,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5318878.489727776 10525920.710673025),LINE 2 (BLOOR - DANFORTH),2.0,7850.471617887699,Lakeshore Collegiate Institute,51.0,74.0,4.9,2523.3752342157986,0.0,Long Branch,0.6728160982389402,0.4602487621661593
3414,930000.0,"87 Mossbrook Cres , Scarborough - Steeles",E9512199,871.9286431099999,Steeles,4.0,3.0,Freehold Townhouse,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5286358.961495842 10497917.726463757),LINE 4 (SHEPPARD),4.0,6232.622719763044,Dr Norman Bethune Collegiate Institute,81.0,84.0,7.4,637.2971072195116,0.0,Steeles,-2.4737284905295307,0.7388983484300948
3415,535000.0,"1603 - 70 Town Centre Crt , Scarborough - Bendale",E9347472,649.5,Bendale,1.0,1.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5293026.092619352 10490641.100369249),LINE 3 (SCARBOROUGH),3.0,173.1872030144695,Woburn Collegiate Institute,59.0,82.0,6.9,3211.918578971983,0.0,Bendale-Glen Andrew,-0.01173436898269893,-0.4917897333835626
3416,589900.0,"405 - 120 Parliament St , Toronto - Moss Park",C9367249,849.5,Moss Park,2.0,2.0,Condo Apt,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5310735.320822226 10505238.24098486),LINE 1 (YONGE-UNIVERSITY),1.0,1782.8712850369923,Jarvis Collegiate Institute,36.0,81.0,5.1,2455.5358116953325,0.0,Moss Park,5.1538833403475754,-0.2117552081450849
3417,399999.0,"925 - 50 George Butchart Dr , North York - Downsview-Roding-CFB",W9393745,549.5,Downsview-Roding-CFB,1.0,1.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5296034.599582053 10517589.161737444),LINE 1 (YONGE-UNIVERSITY),1.0,2641.6563427923184,Downsview Secondary School,0.0,59.0,1.3,1133.1022231196782,0.0,Downsview,0.6160341767060316,-1.1161074094912318
3418,615000.0,"1608 - 260 Scarlett Rd , Toronto - Rockcliffe-Smythe",W9509050,849.5,Rockcliffe-Smythe,1.0,1.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5305230.991925905 10521406.183104223),LINE 2 (BLOOR - DANFORTH),2.0,4268.593636373296,Runnymede Collegiate Institute,30.0,78.0,5.2,2985.349136120259,0.0,Rockcliffe-Smythe,-1.005098170563946,-0.3986758160002272
3419,699990.0,"108 - 100 Parrotta Dr , North York - Humberlea-Pelmo Park W5",W9365319,1099.5,Humberlea-Pelmo Park W5,2.0,2.0,Condo Townhouse,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5298142.44919627 10524104.544316879),LINE 1 (YONGE-UNIVERSITY),1.0,8160.475277998113,Thistletown Collegiate Institute,6.0,77.0,3.9,3244.0576346509847,0.0,Pelmo Park-Humberlea,1.9598975714203395,-3.2988214789585193
3420,3995000.0,"905 - 10 Bellair St , Toronto - Annex",C9038145,2624.5,Annex,2.0,3.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5307839.4082159605 10508086.162329985),LINE 2 (BLOOR - DANFORTH),2.0,21.699044619716997,Jarvis Collegiate Institute,36.0,81.0,5.1,1769.7057014594557,0.0,Annex,-0.6119309625124569,1.3510695724640143
3421,997000.0,"1778 Dufferin St , Toronto - Corso Italia-Davenport",W9251714,1519.2599016,Corso Italia-Davenport,4.0,4.0,Semi-Detached,Window Unit,Radiant,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5305488.736055049 10514021.956904208),LINE 1 (YONGE-UNIVERSITY),1.0,2551.797561771601,York Memorial Collegiate Institute,33.0,83.0,6.7,4168.03221330036,0.0,Corso Italia-Davenport,-0.24833949836771754,0.20821769209258054
3422,884900.0,"33 Shoreland Cres , Scarborough - Woburn",E9399407,1498.3650189199998,Woburn,3.0,1.0,Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5295839.725243362 10485262.11486518),LINE 3 (SCARBOROUGH),3.0,5677.334393729192,Cedarbrae Collegiate Institute,52.0,76.0,5.4,2376.0585812838835,0.0,Golfdale-Cedarbrae-Woburn,-1.3689073486167895,-0.15321847546294456
3423,959900.0,"99 Howick Ave W , Toronto - Weston-Pellam Park",W9364093,824.49428859,Weston-Pellam Park,2.0,2.0,Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5305951.787603954 10516215.750838423),LINE 2 (BLOOR - DANFORTH),2.0,3215.2824404222797,Humberside Collegiate Institute,69.0,95.0,8.5,2614.1375128743452,0.0,Weston-Pelham Park,0.6592672687182817,-1.4884775518660145
3424,499999.0,"308 - 175 Hilda Ave , North York - Newtonbrook West",C9418074,949.5,Newtonbrook West,2.0,1.0,Condo Apt,Window Unit,Baseboard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5287549.763854135 10510031.743604576),LINE 1 (YONGE-UNIVERSITY),1.0,2561.342563295589,Newtonbrook Secondary School,43.0,62.0,3.4,208.1226674138964,0.0,Newtonbrook West,-1.3414875677018117,0.39133717596062645
3425,1299000.0,"42 Barksdale Ave , North York - Bathurst Manor",C9513679,1579.41503314,Bathurst Manor,3.0,2.0,Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5292102.40221493 10514482.393313263),LINE 1 (YONGE-UNIVERSITY),1.0,1541.9948195167774,C W Jefferys Collegiate Institute,19.0,72.0,3.9,4652.628103160926,0.0,Bathurst Manor,-1.2331841773927785,0.29849162973972576
3426,2419000.0,"127 Roselawn Ave , Toronto - Yonge-Eglinton",C9493329,1750.0,Yonge-Eglinton,3.0,4.0,Freehold Townhouse,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5301297.344287424 10508731.047101028),LINE 1 (YONGE-UNIVERSITY),1.0,412.4689360234488,North Toronto Collegiate Institute,61.0,97.0,9.1,735.7335066679067,0.0,Yonge-Eglinton,-0.04187059275182269,0.6159346818763867
3427,939000.0,"41 Freeborn Cres , Scarborough - Bendale",E9372836,1308.85256635,Bendale,3.0,3.0,Semi-Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5295223.048219473 10491442.075094597),LINE 3 (SCARBOROUGH),3.0,1495.3360196746885,Winston Churchill Collegiate Institute,20.0,70.0,3.4,2827.096886238849,0.0,Bendale-Glen Andrew,-0.01173436898269893,-0.4917897333835626
3428,1880000.0,"2705 - 470 Front St W , Toronto - Waterfront Communities C1",C9380830,1299.5,Waterfront Communities C1,3.0,2.0,Condo Apt,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5312094.307699177 10509133.143478798),LINE 1 (YONGE-UNIVERSITY),1.0,1500.6692230240876,Central Technical School,29.0,62.0,2.7,3569.114201026275,0.0,Wellington Place,1.2596141967624241,0.6504078954081032
3429,799000.0,"1602 - 85 Skymark Dr , North York - Hillcrest Village",C9373981,1499.5,Hillcrest Village,2.0,2.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5288235.925948705 10501584.12973129),LINE 4 (SHEPPARD),4.0,3456.680943896814,Georges Vanier Secondary School,37.0,81.0,5.6,1944.5927486241671,0.0,Hillcrest Village,-1.3094470895553407,0.4596053478125537
3430,619000.0,"601 - 705 King St W , Toronto - Niagara",C9396008,749.5,Niagara,1.0,1.0,Condo Apt,Central Air,Heat Pump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5311860.141521894 10510031.563578783),LINE 1 (YONGE-UNIVERSITY),1.0,2280.0206367257747,Central Toronto Academy,44.0,86.0,2.7,3064.2313912983577,0.0,West Queen West,0.5542373059163378,1.2357243304760939
3431,749900.0,"114 - 4662 Kingston Rd , Scarborough - West Hill",E9416774,1299.5,West Hill,3.0,2.0,Condo Townhouse,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5293358.421608206 10481413.333731247),LINE 3 (SCARBOROUGH),3.0,8715.793415465983,West Hill Collegiate Institute,27.0,77.0,4.7,1770.747998430672,0.0,West Hill,-0.6177058667382056,0.1675159001069404
3432,639000.0,"903 - 38 Stewart St , Toronto - Waterfront Communities C1",C9509404,649.5,Waterfront Communities C1,1.0,1.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5311871.6349194115 10509711.15177381),LINE 1 (YONGE-UNIVERSITY),1.0,1980.279902950753,Central Technical School,29.0,62.0,2.7,3211.8839542242717,0.0,Wellington Place,1.2596141967624241,0.6504078954081032
3433,770000.0,"2611 - 8 Park Rd , Toronto - Rosedale-Moore Park",C9169253,849.5,Rosedale-Moore Park,2.0,2.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5307682.665852762 10507312.179667333),LINE 2 (BLOOR - DANFORTH),2.0,38.79673884785232,Jarvis Collegiate Institute,36.0,81.0,5.1,1246.2608102902004,0.0,Rosedale-Moore Park,-0.7429396165087153,0.8435647946061656
3434,1150000.0,"58 Edinborough Crt , Toronto - Rockcliffe-Smythe",W9356133,1462.71175295,Rockcliffe-Smythe,3.0,3.0,Semi-Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5306044.258311891 10520652.535587007),LINE 2 (BLOOR - DANFORTH),2.0,3442.4711214355157,Runnymede Collegiate Institute,30.0,78.0,5.2,1881.451843712024,0.0,Rockcliffe-Smythe,-1.005098170563946,-0.3986758160002272
3435,658000.0,"2412 - 215 Fort York Blvd , Toronto - Niagara",C9266086,649.5,Niagara,1.0,1.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5312941.681567038 10510224.209234728),LINE 1 (YONGE-UNIVERSITY),1.0,2843.1371580300656,Parkdale Collegiate Institute,59.0,88.0,7.0,3530.727640185723,0.0,Fort York-Liberty Village,-0.9647698275524497,0.8828481984711947
3436,595000.0,"2211 - 85 McMahon Dr , North York - Bayview Village",C9263520,549.5,Bayview Village,1.0,1.0,Condo Apt,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5292645.712970577 10504199.328566015),LINE 4 (SHEPPARD),4.0,491.2238240114004,York Mills Collegiate Institute,71.0,92.0,8.3,2402.449851985047,0.0,Bayview Village,-1.8635296424857095,0.6359338581748231
3437,719900.0,"1008 - 1185 The Queensway Ave , Etobicoke - Islington-City Centre West",W9396705,749.5,Islington-City Centre West,2.0,2.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5313780.4831768535 10524004.611244917),LINE 2 (BLOOR - DANFORTH),2.0,3028.1128569029424,Etobicoke School of the Arts,72.0,97.0,7.3,2628.633204294489,0.0,Etobicoke City Centre,0.6061501161979367,-0.5728882107887876
3438,4400000.0,"407 Glenayr Rd , Toronto - Forest Hill South",C9513794,2529.15913852,Forest Hill South,5.0,5.0,Detached,Central Air,Water,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5302883.109558653 10510953.93623184),LINE 1 (YONGE-UNIVERSITY),1.0,1327.9042420535616,Forest Hill Collegiate Institute,65.0,91.0,6.9,714.8646155462188,0.0,Forest Hill South,-0.14196954222676267,0.21426005331152534
3439,875000.0,"85 Gambello Cres , North York - York University Heights",W9417892,471.06486125999993,York University Heights,3.0,2.0,Semi-Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5293211.982640306 10519285.62691032),LINE 1 (YONGE-UNIVERSITY),1.0,1503.6635797802778,C W Jefferys Collegiate Institute,19.0,72.0,3.9,866.2754205525875,0.0,York University Heights,0.9123573011288085,-0.734233016389065
3440,790000.0,"505 - 2267 Lakeshore Blvd W , Etobicoke - Mimico",W9769269,1099.5,Mimico,2.0,2.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5314740.347665019 10519602.669973446),LINE 2 (BLOOR - DANFORTH),2.0,4745.74999080211,Etobicoke School of the Arts,72.0,97.0,7.3,3006.5797534926674,0.0,Humber Bay Shores,-1.4656827467331266,0.566010028838856
3441,999900.0,"307 - 14 Dewhurst Blvd , Toronto - Danforth",E9739642,1099.5,Danforth,2.0,2.0,Condo Apt,Central Air,Heat Pump,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5306774.252983488 10501989.591530466),LINE 2 (BLOOR - DANFORTH),2.0,25.315848165458792,Riverdale Collegiate Institute,62.0,94.0,8.2,1782.8533195497748,0.0,Danforth,3.8824696811165644,-0.18310814583443644
